"ID","Gender","Country","FX","HB","PB","PH","SR","VT","BB","UB"
"caylor_dulcy","w","USA",0.469707355701399,NA,NA,NA,NA,0.208166599946613,0.317214438511238,0.561248608016091
"celik_onur","m","TUR",0.4,0.4,0.4,0.565685424949239,0.4,0.4,NA,NA
"cemlyn_jones_joseph","m","GBR",0.843718673492533,0.865165417709238,0.39024564913227,0.33291640592397,0.783102802957568,0.373496987939662,NA,NA
"cereghetti_caterina","w","SUI",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"cerro_jorge_rubio","m","ESP",1.50825876427091,0.4,0.4,0.4,0.4,0.376887914372431,NA,NA
"chakova_viktoria","w","BUL",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"chalal_feth_allah","m","ALG",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cham_kelvin","m","GBR",0.4,0.4,0.4,0.4,0.4,0.282842712474619,NA,NA
"cham_olivia","w","GBR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"chan_cheuk_lam","w","HKG",0.226598102375109,NA,NA,NA,NA,0.0873589339068038,0.989667418883738,0.4
"chan_cheuk_lam_charlie","w","HKG",0.4,NA,NA,NA,NA,0.155325464750632,0.0473761543394988,0.4
"chang_tzu_ling","w","TPE",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"charalampous_georgia","w","CYP",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"chari_michalis","m","CYP",0.805674520717475,0.281269088241136,0.693289501819646,1.1164404895321,0.522706657696264,0.786616117726217,NA,NA
"charpy_lorette","w","FRA",0.0707106781186545,NA,NA,NA,NA,0.4,0.337024232561003,0.44534366745566
"chasazyrovas_gytis","m","LTU",1.1779842717305,0.435646837090167,0.748552202588437,1.48687016612382,0.645505080943449,1.72563816352924,NA,NA
"chavez_carmina","w","ESA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"chavez_martinez_carmina_isabella","w","ESA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"cheladyn_addyson","m","CAN",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"chen_ng_chun","m","MAS",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"chen_zhilong","m","CHN",0.636396103067892,0.4,0.4,0.4,0.4,0.353553390593274,NA,NA
"cheong_yuet_yung","w","SGP",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"chepurnyi_nazar","m","UKR",0.448305699272271,1.50201165108663,1.07603331566851,1.27279220613579,0.212132034355965,0.163414162500522,NA,NA
"chiba_kenta","m","JPN",0.578292601831749,0.876687848286569,0.0240416305603419,0.794914460806947,0.0509542278258961,0.471640223051427,NA,NA
"chiles_jordan","w","USA",0.595030187309454,NA,NA,NA,NA,0.262783753047636,0.867398253842622,0.656169693499073
"chiodi_solen","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"chiriboga_guerrero_israel_fernando","m","ECU",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"chitters_ruben_luis","m","AUS",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cho_chloe","w","USA",0.601040764008565,NA,NA,NA,NA,0.0353553390593266,0.777817459305202,0.742462120245875
"choi_dasol","w","KOR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"chou_j.r.","m","USA",0.4,0.510718448201485,0.375277674973257,0.926012958872607,0.4,0.4,NA,NA
"chowdhury_dip_roy","m","IND",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"christian_norah","w","USA",0.247487373415291,NA,NA,NA,NA,0.707106781186548,0.0707106781186545,1.20208152801713
"christiansen_kelton","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"christopulos_taylor","m","USA",1.68812025637986,1.16078278186173,0.720011573981049,0.847938677028003,0.989570613953345,0.348448944131944,NA,NA
"christopulos_taylor_troy","m","USA",0.447598592491084,1.19928381406015,0.731148411746891,0.448305699272271,0.317997379444129,0.0940452018978102,NA,NA
"chuaisom_weerapat","m","THA",1.08399469555898,0.942573339321668,0.667904434281832,0.328616798109896,0.565685424949239,0.4,NA,NA
"chuaisom _chuaisom ","m","THA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"chusovitina_oksana","w","UZB",0.424264068711928,NA,NA,NA,NA,0.469742012867414,0.306177236253775,0.856658041461119
"cingolani_andrea","m","ITA",0.4,0.4,0.4,0.4,0.465279844108181,0.141421356237309,NA,NA
"cipra_zachary","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cirino_ryan","m","GBR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"citherlet_lou_anne","w","SUI",0.4,NA,NA,NA,NA,0.376887914372429,0.4,0.4
"clark_tara_vella","w","MLT",0.4,NA,NA,NA,NA,0.983003730070916,0.4,0.4
"clarke_jerusha","w","GBR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"clatin_mathieu","m","NZL",0.530330085889911,0.4,0.14142135623731,0.4,0.4,0.4,NA,NA
"clay_zachary","m","CAN",0.176776695296637,1.02172154556252,0.715926811901887,0.251848404893934,0.134522612721182,0.4,NA,NA
"clay_zachary_nathaniel","m","CAN",0.4,0.4,0.165462986797652,0.212132034355965,0.4,0.4,NA,NA
"clenaghan_mc_rhys","m","IRL",0.4,0.4,0.4,0.486257853407017,0.4,0.4,NA,NA
"clinton_caden","m","USA",0.247487373415291,0.848528137423857,0.742462120245875,0.212132034355965,0.388908729652602,0.141421356237309,NA,NA
"cobb_reece","w","NZL",0.305505046330389,NA,NA,NA,NA,0.447598592491085,1.23648547639401,0.57803315937179
"cohen_asher","m","USA",0.707106781186548,0.876070773396762,0.635085296108588,1.3604533558095,0.284312035153867,0.256580071972344,NA,NA
"colak_ibrahim","m","TUR",0.4,0.4,1.12005714139949,0.4,0.344804665198801,0.4,NA,NA
"conradie_lisa","w","RSA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"consoli_adriana","w","USA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"contreras_wilfry","m","DOM",0.725584132498316,0.39393569695235,1.04644732308894,0.474337784003482,0.4,0.837157890324957,NA,NA
"contreras_wilfry_manuel","m","DOM",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cook_joshua","m","GBR",0.353553390593274,0.777817459305202,0,0.353553390593274,0.636396103067893,0.14142135623731,NA,NA
"cooper_elliott","m","GBR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cooper_tyde","w","RSA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"cormier_matt","m","USA",1.7712754350091,0.904433524367601,1.03315858737498,1.2363540870525,0.777603155000458,0.741395081361258,NA,NA
"cormier_matthew","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"corrales_castro_jhossua_ariel","m","CRC",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"corrales_jhossua","m","CRC",0.4,0.4,0.4,0.4,0.4,0,NA,NA
"correa_patrick","m","BRA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cosman_lilia","w","ROU",0.4,NA,NA,NA,NA,0.330218866814117,0.4,0.259508188695462
"costa_mafalda","w","POR",0.0875495098025488,NA,NA,NA,NA,0.320128567922327,0.384221290404371,1.51981300933152
"costa_tate","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cournoyer_rene","m","CAN",0.602222799302717,0.204662649254817,0.398529798133088,1.01459170769987,0.107015419449723,0.299774776568455,NA,NA
"cox_euan","m","GBR",0.4,5.40936687607709,0.4,0.4,0.4,0.4,NA,NA
"cristobal_prado","m","CHI",0.4,0.4,0.4,0.4,0.4,0.989949493661167,NA,NA
"crnjac_lara","w","SLO",0.4,NA,NA,NA,NA,0.4,0.4,0.353553390593274
"crovetto_kevin","m","MON",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cruz_john_ivan","m","PHI",1.29810977964115,0.353553390593274,0.4,0.4,0.4,0.4,NA,NA
"csukassy_mathieu","m","CAN",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cubillos_karen","w","COL",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"cunningham_clayton","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"cunningham_dominick","m","IRL",0.527917965007612,0.658623817769547,0.589290251064787,0.202713262187422,0.362154202884167,0.509097029763763,NA,NA
"curti_ruiz_milagros","w","ARG",0.467565824242961,NA,NA,NA,NA,0.382943468412767,0.647868428000624,0.370974841914292
"cuy_aidan","m","USA",0.4,0.4,0.212132034355964,0.4,0.282842712474619,0,NA,NA
"cuyle_glen","m","BEL",0.89070926794325,0.4,0.471640223051427,0.4,0.484737454711311,0.51830927060974,NA,NA
"cuyle_nicola","m","BEL",0.4,0.4,0.592302569075412,0.62259323264338,0.188797510576808,0.4,NA,NA
"czifra_bettina_lili","w","HUN",0,NA,NA,NA,NA,0.848528137423857,1.24217480653892,0.118086832458153
"d_amato_alice","w","ITA",0.266938485916059,NA,NA,NA,NA,0.187969251635579,0.477659889143908,0.563782366825052
"d_amato_asia","w","ITA",0.865391020896115,NA,NA,NA,NA,0.412282808735806,0.395903667936677,0.0941042987733242
"dabour_farida","w","EGY",0.4,NA,NA,NA,NA,0.118086832458153,0.4,0.4
"dalene_amalie","w","NOR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"dalsgard_rani","m","DEN",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"damdindorj_enkhtuvshin","m","MGL",0.171000877190732,1.08981755353821,0.885676154133101,1.16925118487574,0.833365616041363,0.481080876281534,NA,NA
"dandois_margaux","w","BEL",0.45240127836542,NA,NA,NA,NA,0.4,0.569977484935444,0.375351834949558
"dang_brandon","m","USA",0.4,0.4,0.4,0.777817459305202,0.4,0.4,NA,NA
"dang_ngoc_xuan_thien","m","VIE",0.4,0.4,0.4,1.30553355631583,0.4,0.4,NA,NA
"danishevski_kristian_aleksi","m","FIN",0.4,0.4,0.4,0.4,0.4,0.0964174949546674,NA,NA
"daries_naveen","m","RSA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"daries_naveen","w","RSA",0.424877171793344,NA,NA,NA,NA,0.295116656441298,1.03796411305979,0.867850217491475
"daries_zelme","w","RSA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"das_neves_botega_soares_julia","w","BRA",0.0940452018978102,NA,NA,NA,NA,0.4,0.0940452018978102,0.447598592491084
"das_papiya","w","IND",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"das_pranati","w","IND",0.965907863100824,NA,NA,NA,NA,0.4,0.973407588491755,0.4
"das_tapeswaranath","m","IND",0.4,0.4,0.4,0.4,0.4,0.118086832458153,NA,NA
"dauser_lukas","m","GER",0.728369068536,0.495799930847688,0.574912205857942,0.420588278486217,0.161442765916181,0.118027115528594,NA,NA
"davaanyam_namuuntsetseg","w","MGL",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"davenport_mills_chase","m","USA",1.42916059279565,0.561990510002912,0.800520663901523,0.288675134594813,0.199999999999999,0.4,NA,NA
"davidsson_agust","m","ISL",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"davidsson_agust_ingi","m","ISL",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"davies_grace","w","GBR",0.4,NA,NA,NA,NA,0.141421356237309,0,0.848528137423857
"davis_evan","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"davis_lachlan_kent","m","AUS",0.4,0.4,0.4,0.4,0.4,0.307727693478069,NA,NA
"davis_mathew","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"davtyan_artur","m","ARM",0.312265883731888,0.262428974518186,0.183505498165976,1.02959408006115,0.18810546687076,0.360697044000946,NA,NA
"davtyan_vahagn","m","ARM",0.4,0.4,0.4,0.4,0.144816810131739,0.4,NA,NA
"dawson_mabelle","w","GBR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"daykin_jessica","w","GBR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"de_freitas_joana","w","MON",0.402483125940289,NA,NA,NA,NA,0.585946527708232,0.670053915741114,0.989949493661167
"de_la_cruz_alejandro","m","CUB",1.88514667864334,0.742462120245874,0.624375287787722,4.44345901297626,0.210923959441944,0.487109946521317,NA,NA
"de_la_cruz_gato_alejandro","m","CUB",0.4,0.4,0.4,0.4,0.541643794388895,0.4,NA,NA
"de_leon_justine_ace","m","PHI",0.4,0.4,0.4,0.4,0.4,0.212132034355965,NA,NA
"de_luna_fabian","m","MEX",0.85628400662397,0.4,0.549683545324035,0.4,0.231677577680707,0.417444166168521,NA,NA
"de_luna_hernández_fabián","m","MEX",0.4,0.4,0.4,0.4,0.0940452018978102,0,NA,NA
"de_munck_loran","m","NED",0.4,0.4,0.137106710266128,0.397432593865509,0.0233345237791557,0.4,NA,NA
"de_rosa_edoardo","m","ITA",0.212132034355965,0.4,0.4,0.264575131106459,0.271529003975635,0.4,NA,NA
"de_souza_bitencourt_lucas","m","BRA",0.4,0.565685424949239,1.01459170769987,0.723417813807024,0.138511130720001,0.4,NA,NA
"de_veer_martijn","m","NED",0.118086832458153,0.267678912131681,0.4,0.4,0.4,0.4,NA,NA
"degouy_paul","m","FRA",0.916515138991168,0.289878710268048,0.195069218484107,0.4,0.192834989909335,0.157468515371592,NA,NA
"dejanovic_ivan","m","SRB",0.4,0.772573707801999,0.4,0.4,0.4,0.4,NA,NA
"delgado_lopez_natalia_gabriela","w","PUR",0.4,NA,NA,NA,NA,0.118086832458155,0.0707106781186545,0.4
"delgado_natalia","w","PUR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"demarsico_lara_albertina","w","ARG",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"demir_sercan","m","TUR",0.4,0.15357517160444,1.22156367005572,0.4,0.4,0.4,NA,NA
"denommee_laurie","m","CAN",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"denommee_laurie","w","CAN",0.272429562761949,NA,NA,NA,NA,0.364307501371514,0.411321447694298,0.315057455077641
"derek_ana","w","CRO",0.253598917021122,NA,NA,NA,NA,0.4,0.615189401729256,0.4
"derwael_nina","w","BEL",0.0942220780921335,NA,NA,NA,NA,0,0.496990945591567,0.297624403761328
"desanges_lucas","m","FRA",0.362706033402626,0.165344841669363,1.22410062222569,0.668619473243188,0.4,0.115470053837925,NA,NA
"deurloo_bart","m","NED",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"devillard_coline","w","FRA",0.4,NA,NA,NA,NA,0.626278927454489,0.283660007755764,0.4
"dey_debang","m","IND",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"diab_alex","m","USA",0.301385688667085,0.4,0.4,0.4,0.243556632702403,0.247487373415291,NA,NA
"diallo_thierno","m","ESP",0.285410873420525,0.756676284814055,0.43181056065608,0.327688751077021,0.342790856687531,0.233214314883685,NA,NA
"diaz_davila_karelys","w","PUR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"diaz_karelys","w","PUR",0.261783625665676,NA,NA,NA,NA,0.483679990627412,0.568624070307732,0.23629078131263
"diaz_muniz_stella","w","PUR",0.400929544932773,NA,NA,NA,NA,0.23546655813512,0.565685424949237,0.471640223051427
"diaz_nicole","w","PUR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"diaz_stella","w","PUR",0.0707106781186545,NA,NA,NA,NA,0.494974746830584,0.687386354243376,0.351188458428424
"diaz_stella_loren","w","PUR",0.4,NA,NA,NA,NA,1.13137084989848,0.165462986797652,0.0233345237791557
"dicello_kayla","w","USA",0.217622502447308,NA,NA,NA,NA,0.293367719845962,0.684242177260988,0.763013043638118
"dick_ethan","m","NZL",0.796512209573714,0.198064804209801,1.15272026094799,0.965033142781462,0.247498653194989,0.476266382045454,NA,NA
"dick_sam","m","NZL",0.4,0.4,0.4,0.4,0.494974746830584,0.320647651896387,NA,NA
"dick_samual","m","NZL",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"dick_samuel","m","NZL",0.4,0.4,0.4,0.4,0.6557438524302,0.435595815275714,NA,NA
"diez_nicolas","m","FRA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"dimitriou_evangelina","w","CYP",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"dimitrov_dimitar","m","BUL",0.731148411746891,0.4,0.4,0.4,0.4,0.50723422955905,NA,NA
"dinh_phuong_thanh","m","VIE",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"disidore_amelia","w","USA",0.391368934455895,NA,NA,NA,NA,0.379320350853245,0.755426795167568,0.958421321012543
"disidore_gabby","w","USA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"disseldorp_sara_van","w","NED",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"djaber_hmida","m","ALG",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"djordjevic_dusan","m","SRB",0.180277563773199,0.4,0.4,0.4,0.4,0.725718035235908,NA,NA
"djurdjevic_andjela","w","SRB",0.4,NA,NA,NA,NA,0.4,0.561957590333411,0.4
"dobrovitz_adam","m","HUN",0.4,0.4,0.4,0.4,0.4,0.530330085889911,NA,NA
"dodanli_emre","m","TUR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"doi_ryosuke","m","JPN",0.267257927852478,0.482182538049647,0.4,1.29444685741311,0.4,0.150284175259184,NA,NA
"dolci_felix","m","CAN",0.773247955057109,0.961798642537968,0.305804876060246,0.895078900486006,0.259470120803424,0.31692295988142,NA,NA
"dolgopyat_artem","m","ISR",1.03887936165045,0.269622575711556,0.298657551944251,0.812188460419191,0.23546655813512,0.409720022694763,NA,NA
"donnelly_tara","m","GBR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"donnelly_tara","w","GBR",0.173205080756887,NA,NA,NA,NA,0.68851116116416,0.982768199187038,0.246644143115812
"dor_geffen","w","ISR",0.33755937749281,NA,NA,NA,NA,0.4,0.661409328630917,0.707106781186548
"dordevic_dusan","m","SRB",0.854412663763828,0.4,0.4,0.4,0.4,0.597110349291293,NA,NA
"dowling_jessica","w","CAN",0.0509542278258961,NA,NA,NA,NA,1.13137084989848,0.538298167066048,1.22359629975001
"downie_rebecca","w","GBR",0.4,NA,NA,NA,NA,0.4,0.707106781186548,0.318419848627563
"drake_isaiah","m","USA",0.472934103936972,0.61785198181164,0.34364987719369,0.523680314150314,0.552227631636499,0.27299049346783,NA,NA
"dranitski_sviataslau","m","BLR",2.38082853225511,0.117379725676967,0.4,0.4,0.4,0.226707594344198,NA,NA
"draser_skylar","w","USA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"drayton_amari","w","USA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"drncova_eliska","w","CZE",0.4,NA,NA,NA,NA,0.4,1.3194612536941,0.825193613644701
"du_siyu","w","CHN",0.4,NA,NA,NA,NA,0.4,0.4,0.376887914372431
"ducas_lauren","w","CUB",0.141421356237309,NA,NA,NA,NA,0.494974746830584,0.459619407771256,0.883883476483185
"dudley_colton","m","GBR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"duduchava_valiko","m","GEO",1.81514310730587,0.4,0.4,0.4,0.4,0.796531418087196,NA,NA
"duffus_jamilia","w","JAM",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"dunbar_courtney","w","GBR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"dunkel_nils","m","GER",0.117379725676967,0.606022276818271,0.582964575620656,0.503614292947099,0.586148364121154,0.4,NA,NA
"durak_miroslav","m","CZE",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"duta_antonia","w","ROU",0.671007451523454,NA,NA,NA,NA,0.345687720348872,1.11650585906807,0.530330085889911
"dyrmishi_xheni","m","AUT",0.4,0.4,0.4,0.684297804599808,0.4,0.4,NA,NA
"edwards_amanda","w","AUS",0.188797510576808,NA,NA,NA,NA,0.400929544932771,0.542350901170083,0.236173664916307
"edwards_jacob","m","GBR",0.13336166365689,0.211310198523404,0.567799553833335,0.500832640043891,0.644659083030196,0.329703907569605,NA,NA
"eichman_jordis","w","USA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"eisenegger_martina","w","SUI",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"elbe_darja","w","LAT",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"elmaraghy_ahmed","m","EGY",0.4,1.028296918974,0.4,0.4,0.4,0.4,NA,NA
"elpitiya_badalge_dona","w","SRI",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"elpitiya_badalge_dona_badalge_dona","w","SRI",2.19362652549,NA,NA,NA,NA,0.0940452018978102,0.657813550078338,1.18186219585872
"elsadek_sandra","w","EGY",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"emard_william","m","CAN",0.451964841754111,1.61592096142461,0.741149770385755,0.507138001318135,0.303410612866458,1.64125029406784,NA,NA
"emata_azusa","m","JPN",1.82716392258604,0.4,0.4,0.4,0.4,0.4,NA,NA
"emeinidou_alexandra","w","GRE",0.4,NA,NA,NA,NA,0.448305699272271,0.4,0.4
"enghels_fien","w","BEL",0.4,NA,NA,NA,NA,0.4,0.949640300324286,0.606979214361305
"enkhtuvshin_munkhnaran","w","MGL",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"eom_dohyun","w","KOR",0.164755880016466,NA,NA,NA,NA,0.4,1.16238902696128,0.0335012437580052
"ercegovic_antea","w","CRO",0.4,NA,NA,NA,NA,0.259508188695462,0.4,0.4
"ergashev_khabibullo","m","UZB",0.278288519346379,0.664500980865664,0.273880665706104,0.537585240598262,0.234870236040623,0.150284175259185,NA,NA
"erichsen_julie","w","NOR",0.4,NA,NA,NA,NA,0.600207687269284,0.4,0.470438802254519
"eriksson_alva","w","SWE",0.141421356237309,NA,NA,NA,NA,0.141421356237309,0.683065150626204,0.0577350269189624
"erkhembayar_usukhbayar","m","MGL",0.693860432651985,0.475011263024363,0.538129631222812,1.38043714090863,0.547308596680155,0.397417321939769,NA,NA
"escalera_natalia","w","MEX",0.424456842459998,NA,NA,NA,NA,0.307580379833434,0.769477837794659,0.764091254003371
"escalera_natalia_isabel","w","MEX",0.023334523779157,NA,NA,NA,NA,0.0240416305603431,0.636396103067893,0.825193613644701
"escandon_jose","m","CUB",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"escandon_jose_carlos","m","CUB",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"escandón_marín_jose_carlos","m","CUB",0.4,1.10803632611932,0.58972705550958,0.4,0.801151983084358,0.4,NA,NA
"escobar_betancur_ginna","w","COL",1.04960226594014,NA,NA,NA,NA,0.134227108538725,0.99323828963648,0.831030865852767
"escobar_diorges","m","CUB",1.15915010532142,0.326929146248338,0.864842567561673,0.685469887498107,0.29196284010127,0.114003070134098,NA,NA
"escobar_ginna","w","COL",0.31224989991992,NA,NA,NA,NA,0.719801998237478,0.370528901256929,1.16502861195194
"escobar_olmo_diorges_adriano","m","CUB",1.17874700423797,0.542350901170082,0.0466690475583114,0.424264068711928,0.4,0.259508188695464,NA,NA
"eshleman_carson","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"esparo_luke","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"espinosa_castillo_kevin","m","PAN",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"espinosa_kevin","m","PAN",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"esposito_manila","w","ITA",0.790166279968969,NA,NA,NA,NA,0.252295101382921,1.00842918867486,0.780018119447662
"estarli_lucila","w","ARG",0.470933116270241,NA,NA,NA,NA,0.695376852265494,0.659730626847049,0.825193613644701
"evan_ruby","w","GBR",0.0240416305603431,NA,NA,NA,NA,0.878496253074916,0.141421356237309,0.4
"evans_mia","m","GBR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"evans_mia","w","GBR",1.31561139145773,NA,NA,NA,NA,0.4,0.601040764008565,0.742462120245874
"evans_ruby","w","GBR",0.355267387564166,NA,NA,NA,NA,0.901180337113499,0.4,0.4
"every_amika","w","ARU",4.98510280736516,NA,NA,NA,NA,0.692820323027552,0.4,0.4
"eyre_benjamin","m","GBR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"fan_yilin","w","CHN",0.4,NA,NA,NA,NA,0.4,0.4,0.494974746830583
"farfan_isaac","m","MEX",0.0707106781186545,0.330218866814118,0.282842712474619,0.871862661203012,0.4,0.4,NA,NA
"fatta_addison","w","USA",0.571989718522316,NA,NA,NA,NA,0.650479546969496,0.666985840262828,0.236575761457278
"faulk_caleb","m","JAM",0,0.188797510576809,0.117379725676967,0.51830927060974,0.0233345237791557,0.0707106781186545,NA,NA
"faulk_caleb_fischle","m","JAM",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"federici_ares","m","ITA",0.4,0.4,0.4,0.4,0.4,0.731148411746891,NA,NA
"fellows_korben","m","GBR",0.4,0.848528137423857,0.4,0.596517672272443,0,0.4,NA,NA
"fenton_georgia_mae","m","GBR",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"fenton_georgia_mae","w","GBR",0.407995506511203,NA,NA,NA,NA,0.689796612536381,0.61150208503324,0.482031662662863
"fernandez_emma","w","ESP",0.68540888040157,NA,NA,NA,NA,0.259508188695464,0.589019948728394,0.471640223051427
"fernando_ruchira","m","SRI",0.848528137423857,0.707106781186548,0.424264068711928,0.282842712474619,0.141421356237309,1.76776695296637,NA,NA
"ferrari_vanessa","w","ITA",0.0418568990729127,NA,NA,NA,NA,0.023334523779157,0,0.4
"finnegan_aleah","w","PHI",0.0692555653600003,NA,NA,NA,NA,0.429295103296422,0.0767875858022207,1.13137084989848
"flage_donovan_evie","w","GBR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"flaque_francisco_antonio","m","CRC",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"fleck_will","m","USA",0.4,0.612882533606564,0.436606229914325,0.904617783007461,0.4,0.4,NA,NA
"fletcher_mike","m","USA",1.05023806824929,1.02127371453494,0.763708059404901,0.442153819388683,0.266926956300783,0.570526073023836,NA,NA
"florencio_tomas","m","BRA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"flores_colin","m","USA",0.52121652570373,1.47273837912011,0.817898730487665,0.43493294502333,0.188745860881768,0.0853912563829971,NA,NA
"flores_tyler","m","USA",0.4,0.4,0.494974746830583,0.81317279836453,0.4,0,NA,NA
"font_estruch_carla","w","ESP",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"font_laia","w","ESP",0.393220464031736,NA,NA,NA,NA,0.396252549939219,0.23546655813512,0.794975052019454
"fosse_edel","w","NOR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"fowler_kirsty","w","GBR",0.4,NA,NA,NA,NA,0.81317279836453,0.4,0.4
"fox_daniel","m","IRL",0.4,0.4,0.4,0.4,1.22541605179629,0.4,NA,NA
"fragapane_claudia","w","GBR",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"franceries_lea","w","FRA",0.4,NA,NA,NA,NA,0.626315575409074,0.204523022338969,0.4
"francis_danusia","w","JAM",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"francoy_alice","w","BEL",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"franz_nicky","m","USA",0.4,0.4,0.4,0.4,0.4,0.4,NA,NA
"frasca_loris","m","FRA",0.4,0.4,0.4,0.4,0.4,0.954594154601839,NA,NA
"fraser_joe","m","GBR",0.369411581662875,0.824529662071877,0.995799633589213,1.2649023533998,0.253713421008822,0.699974940027618,NA,NA
"frazier_emjae","w","USA",0.4,NA,NA,NA,NA,0.4,0.4,0.4
"freeman_jack","m","USA",0.448144321991625,1.26622799421484,0.4,0.4,0.4,0.4,NA,NA
