"ID","Gender","Country","App","Mean","Stddev"
"davis_lachlan_kent","m","AUS","HB",NA,0.4
"davis_lachlan_kent","m","AUS","PB",12.633,0.4
"davis_lachlan_kent","m","AUS","PH",12.633,0.4
"davis_lachlan_kent","m","AUS","SR",11.9,0.4
"davis_lachlan_kent","m","AUS","UB",NA,NA
"davis_lachlan_kent","m","AUS","VT",13.4965,0.37264527368531
"davtyan_artur","m","ARM","BB",NA,NA
"davtyan_artur","m","ARM","FX",13.352,0.231883591485038
"davtyan_artur","m","ARM","HB",12.722,0.267678912131681
"davtyan_artur","m","ARM","PB",13.6498333333333,0.0801808372784088
"davtyan_artur","m","ARM","PH",14.2086666666667,0.203289817747963
"davtyan_artur","m","ARM","SR",14.0161666666667,0.191595841986893
"davtyan_artur","m","ARM","UB",NA,NA
"davtyan_artur","m","ARM","VT",14.9680333333333,0.258243734554745
"davtyan_vahagn","m","ARM","BB",NA,NA
"davtyan_vahagn","m","ARM","FX",NA,0.4
"davtyan_vahagn","m","ARM","HB",NA,0.4
"davtyan_vahagn","m","ARM","PB",NA,0.4
"davtyan_vahagn","m","ARM","PH",NA,0.4
"davtyan_vahagn","m","ARM","SR",14.613,0.120881944244972
"davtyan_vahagn","m","ARM","UB",NA,NA
"davtyan_vahagn","m","ARM","VT",NA,0.4
"dawson_mabelle","w","GBR","BB",11.4,0.4
"dawson_mabelle","w","GBR","FX",10.2,0.4
"dawson_mabelle","w","GBR","HB",NA,NA
"dawson_mabelle","w","GBR","PB",NA,NA
"dawson_mabelle","w","GBR","PH",NA,NA
"dawson_mabelle","w","GBR","SR",NA,NA
"dawson_mabelle","w","GBR","UB",8.95,0.4
"dawson_mabelle","w","GBR","VT",11.8,0.4
"daykin_jessica","w","GBR","BB",11.2,0.4
"daykin_jessica","w","GBR","FX",11.45,0.4
"daykin_jessica","w","GBR","HB",NA,NA
"daykin_jessica","w","GBR","PB",NA,NA
"daykin_jessica","w","GBR","PH",NA,NA
"daykin_jessica","w","GBR","SR",NA,NA
"daykin_jessica","w","GBR","UB",9.35,0.4
"daykin_jessica","w","GBR","VT",12.8,0.4
"de_freitas_joana","w","MON","BB",10.05825,0.670053915741114
"de_freitas_joana","w","MON","FX",10.883,0.402483125940289
"de_freitas_joana","w","MON","HB",NA,NA
"de_freitas_joana","w","MON","PB",NA,NA
"de_freitas_joana","w","MON","PH",NA,NA
"de_freitas_joana","w","MON","SR",NA,NA
"de_freitas_joana","w","MON","UB",9.666,0.989949493661167
"de_freitas_joana","w","MON","VT",8.9995,6.01871157308605
"de_la_cruz_alejandro","m","CUB","BB",NA,NA
"de_la_cruz_alejandro","m","CUB","FX",10.7,0.4
"de_la_cruz_alejandro","m","CUB","HB",11.15,0.4
"de_la_cruz_alejandro","m","CUB","PB",12.45,0.4
"de_la_cruz_alejandro","m","CUB","PH",11.45,0.4
"de_la_cruz_alejandro","m","CUB","SR",13.6,0.282842712474619
"de_la_cruz_alejandro","m","CUB","UB",NA,NA
"de_la_cruz_alejandro","m","CUB","VT",13.1333333333333,0.202072594216369
"de_luna_fabian","m","MEX","BB",NA,NA
"de_luna_fabian","m","MEX","FX",12.1915,0.799893534582363
"de_luna_fabian","m","MEX","HB",NA,0.4
"de_luna_fabian","m","MEX","PB",11.6773333333333,0.643572321758273
"de_luna_fabian","m","MEX","PH",NA,0.4
"de_luna_fabian","m","MEX","SR",13.3025,0.267754925258154
"de_luna_fabian","m","MEX","UB",NA,NA
"de_luna_fabian","m","MEX","VT",13.6016666666667,0.393430108151372
"de_munck_loran","m","NED","BB",NA,NA
"de_munck_loran","m","NED","FX",NA,0.4
"de_munck_loran","m","NED","HB",NA,0.4
"de_munck_loran","m","NED","PB",13.84125,0.137106710266128
"de_munck_loran","m","NED","PH",14.3606666666667,0.397432593865509
"de_munck_loran","m","NED","SR",13.1165,0.0233345237791557
"de_munck_loran","m","NED","UB",NA,NA
"de_munck_loran","m","NED","VT",NA,0.4
"de_rosa_edoardo","m","ITA","BB",NA,NA
"de_rosa_edoardo","m","ITA","FX",12.65,0.212132034355965
"de_rosa_edoardo","m","ITA","HB",11.8,0.4
"de_rosa_edoardo","m","ITA","PB",13.55,0.4
"de_rosa_edoardo","m","ITA","PH",14.4,0.264575131106459
"de_rosa_edoardo","m","ITA","SR",13.058,0.271529003975635
"de_rosa_edoardo","m","ITA","UB",NA,NA
"de_rosa_edoardo","m","ITA","VT",6.85,9.6873629022557
"de_veer_martijn","m","NED","BB",NA,NA
"de_veer_martijn","m","NED","FX",13.5495,0.118086832458153
"de_veer_martijn","m","NED","HB",13.544,0.267678912131681
"de_veer_martijn","m","NED","PB",13.3,0.4
"de_veer_martijn","m","NED","PH",11.033,0.4
"de_veer_martijn","m","NED","SR",12.766,0.4
"de_veer_martijn","m","NED","UB",NA,NA
"de_veer_martijn","m","NED","VT",14.1,0.4
"degouy_paul","m","FRA","BB",NA,NA
"degouy_paul","m","FRA","FX",13.533,0.916515138991168
"degouy_paul","m","FRA","HB",13.4745,0.289878710268048
"degouy_paul","m","FRA","PB",13.844,0.195069218484107
"degouy_paul","m","FRA","PH",12.166,0.4
"degouy_paul","m","FRA","SR",13.0886666666667,0.192834989909335
"degouy_paul","m","FRA","UB",NA,NA
"degouy_paul","m","FRA","VT",14.2776666666667,0.157468515371592
"dejanovic_ivan","m","SRB","BB",NA,NA
"dejanovic_ivan","m","SRB","FX",NA,0.4
"dejanovic_ivan","m","SRB","HB",12.583125,1.00637417601152
"dejanovic_ivan","m","SRB","PB",NA,0.4
"dejanovic_ivan","m","SRB","PH",NA,0.4
"dejanovic_ivan","m","SRB","SR",NA,0.4
"dejanovic_ivan","m","SRB","UB",NA,NA
"dejanovic_ivan","m","SRB","VT",NA,0.4
"delgado_natalia","w","PUR","BB",11.4,0.4
"delgado_natalia","w","PUR","FX",10.15,0.4
"delgado_natalia","w","PUR","HB",NA,NA
"delgado_natalia","w","PUR","PB",NA,NA
"delgado_natalia","w","PUR","PH",NA,NA
"delgado_natalia","w","PUR","SR",NA,NA
"delgado_natalia","w","PUR","UB",9.75,0.4
"delgado_natalia","w","PUR","VT",10.5,0.4
"demarsico_lara_albertina","w","ARG","BB",11.633,0.4
"demarsico_lara_albertina","w","ARG","FX",11.366,0.4
"demarsico_lara_albertina","w","ARG","HB",NA,NA
"demarsico_lara_albertina","w","ARG","PB",NA,NA
"demarsico_lara_albertina","w","ARG","PH",NA,NA
"demarsico_lara_albertina","w","ARG","SR",NA,NA
"demarsico_lara_albertina","w","ARG","UB",10.733,0.4
"demarsico_lara_albertina","w","ARG","VT",11.66,0.4
"denommee_laurie","m","CAN","BB",NA,NA
"denommee_laurie","m","CAN","FX",NA,0.4
"denommee_laurie","m","CAN","HB",NA,0.4
"denommee_laurie","m","CAN","PB",NA,0.4
"denommee_laurie","m","CAN","PH",NA,0.4
"denommee_laurie","m","CAN","SR",NA,0.4
"denommee_laurie","m","CAN","UB",NA,NA
"denommee_laurie","m","CAN","VT",13.65,0.4
"denommee_laurie","w","CAN","BB",11.3,0.565685424949237
"denommee_laurie","w","CAN","FX",13.022,0.327340801001036
"denommee_laurie","w","CAN","HB",NA,NA
"denommee_laurie","w","CAN","PB",NA,NA
"denommee_laurie","w","CAN","PH",NA,NA
"denommee_laurie","w","CAN","SR",NA,NA
"denommee_laurie","w","CAN","UB",12.5886666666667,0.240177711982885
"denommee_laurie","w","CAN","VT",13.1,0.244948974278318
"derek_ana","w","CRO","BB",12.1495,0.730441304965704
"derek_ana","w","CRO","FX",12.5995,0.23546655813512
"derek_ana","w","CRO","HB",NA,NA
"derek_ana","w","CRO","PB",NA,NA
"derek_ana","w","CRO","PH",NA,NA
"derek_ana","w","CRO","SR",NA,NA
"derek_ana","w","CRO","UB",NA,0.4
"derek_ana","w","CRO","VT",NA,0.4
"derwael_nina","w","BEL","BB",13.2326666666667,0.611010092660778
"derwael_nina","w","BEL","FX",13.4995,0.0940452018978115
"derwael_nina","w","BEL","HB",NA,NA
"derwael_nina","w","BEL","PB",NA,NA
"derwael_nina","w","BEL","PH",NA,NA
"derwael_nina","w","BEL","SR",NA,NA
"derwael_nina","w","BEL","UB",15.0464,0.321693643082981
"derwael_nina","w","BEL","VT",13.9,0
"desanges_lucas","m","FRA","BB",NA,NA
"desanges_lucas","m","FRA","FX",13.6553333333333,0.390877644964934
"desanges_lucas","m","FRA","HB",13.2915,0.224152849636136
"desanges_lucas","m","FRA","PB",12.733,1.36754451481478
"desanges_lucas","m","FRA","PH",13.072,0.668619473243188
"desanges_lucas","m","FRA","SR",NA,0.4
"desanges_lucas","m","FRA","UB",NA,NA
"desanges_lucas","m","FRA","VT",9.33333333333333,8.08290376865476
"devillard_coline","w","FRA","BB",12.611,0.283660007755764
"devillard_coline","w","FRA","FX",NA,0.4
"devillard_coline","w","FRA","HB",NA,NA
"devillard_coline","w","FRA","PB",NA,NA
"devillard_coline","w","FRA","PH",NA,NA
"devillard_coline","w","FRA","SR",NA,NA
"devillard_coline","w","FRA","UB",NA,0.4
"devillard_coline","w","FRA","VT",13.6044285714286,0.670813709584884
"diallo_thierno","m","ESP","BB",NA,NA
"diallo_thierno","m","ESP","FX",13.2553333333333,0.28702845387406
"diallo_thierno","m","ESP","HB",12.8388333333333,0.325650374891027
"diallo_thierno","m","ESP","PB",14.0683333333333,0.51849517837681
"diallo_thierno","m","ESP","PH",13.4665,0.330315001173123
"diallo_thierno","m","ESP","SR",12.7766,0.339430110626621
"diallo_thierno","m","ESP","UB",NA,NA
"diallo_thierno","m","ESP","VT",13.7,0.14142135623731
"diaz_karelys","w","PUR","BB",10.75,0.212132034355965
"diaz_karelys","w","PUR","FX",11.95,0.217944947177034
"diaz_karelys","w","PUR","HB",NA,NA
"diaz_karelys","w","PUR","PB",NA,NA
"diaz_karelys","w","PUR","PH",NA,NA
"diaz_karelys","w","PUR","SR",NA,NA
"diaz_karelys","w","PUR","UB",11.4,0.0707106781186545
"diaz_karelys","w","PUR","VT",12.375,0.67175144212722
"diaz_nicole","w","PUR","BB",10.066,0.4
"diaz_nicole","w","PUR","FX",11.833,0.4
"diaz_nicole","w","PUR","HB",NA,NA
"diaz_nicole","w","PUR","PB",NA,NA
"diaz_nicole","w","PUR","PH",NA,NA
"diaz_nicole","w","PUR","SR",NA,NA
"diaz_nicole","w","PUR","UB",10.766,0.4
"diaz_nicole","w","PUR","VT",12.4,0.4
"diaz_stella","w","PUR","BB",11.25,0.687386354243376
"diaz_stella","w","PUR","FX",11.2,0.0707106781186545
"diaz_stella","w","PUR","HB",NA,NA
"diaz_stella","w","PUR","PB",NA,NA
"diaz_stella","w","PUR","PH",NA,NA
"diaz_stella","w","PUR","SR",NA,NA
"diaz_stella","w","PUR","UB",12.0166666666667,0.351188458428424
"diaz_stella","w","PUR","VT",12.2,0.494974746830584
"dick_ethan","m","NZL","BB",NA,NA
"dick_ethan","m","NZL","FX",12.1943333333333,0.665767476926693
"dick_ethan","m","NZL","HB",12.4776666666667,0.107220955663216
"dick_ethan","m","NZL","PB",12.6053333333333,1.34409275473582
"dick_ethan","m","NZL","PH",13.61225,0.192132549732383
"dick_ethan","m","NZL","SR",12.6833333333333,0.125830573921179
"dick_ethan","m","NZL","UB",NA,NA
"dick_ethan","m","NZL","VT",13.3776666666667,0.512343959985216
"dick_samual","m","NZL","BB",NA,NA
"dick_samual","m","NZL","FX",13.366,0.4
"dick_samual","m","NZL","HB",12.4,0.4
"dick_samual","m","NZL","PB",13.333,0.4
"dick_samual","m","NZL","PH",7.333,0.4
"dick_samual","m","NZL","SR",13.333,0.4
"dick_samual","m","NZL","UB",NA,NA
"dick_samual","m","NZL","VT",12.866,0.4
"dick_samuel","m","NZL","BB",NA,NA
"dick_samuel","m","NZL","FX",12.5,0.4
"dick_samuel","m","NZL","HB",12.15,0.4
"dick_samuel","m","NZL","PB",12.45,0.4
"dick_samuel","m","NZL","PH",NA,0.4
"dick_samuel","m","NZL","SR",12.65,0.6557438524302
"dick_samuel","m","NZL","UB",NA,NA
"dick_samuel","m","NZL","VT",13.3803333333333,0.438158266687583
"dimitriou_evangelina","w","CYP","BB",8.766,0.4
"dimitriou_evangelina","w","CYP","FX",11.666,0.4
"dimitriou_evangelina","w","CYP","HB",NA,NA
"dimitriou_evangelina","w","CYP","PB",NA,NA
"dimitriou_evangelina","w","CYP","PH",NA,NA
"dimitriou_evangelina","w","CYP","SR",NA,NA
"dimitriou_evangelina","w","CYP","UB",7.233,0.4
"dimitriou_evangelina","w","CYP","VT",11.866,0.4
"dimitrov_dimitar","m","BUL","BB",NA,NA
"dimitrov_dimitar","m","BUL","FX",11.266,0.4
"dimitrov_dimitar","m","BUL","HB",NA,0.4
"dimitrov_dimitar","m","BUL","PB",NA,0.4
"dimitrov_dimitar","m","BUL","PH",NA,0.4
"dimitrov_dimitar","m","BUL","SR",12.233,0.4
"dimitrov_dimitar","m","BUL","UB",NA,NA
"dimitrov_dimitar","m","BUL","VT",13.6885,0.610600278414611
"djordjevic_dusan","m",NA,"BB",NA,NA
"djordjevic_dusan","m",NA,"FX",13.3,0.4
"djordjevic_dusan","m",NA,"HB",NA,0.4
"djordjevic_dusan","m",NA,"PB",NA,0.4
"djordjevic_dusan","m",NA,"PH",NA,0.4
"djordjevic_dusan","m",NA,"SR",NA,0.4
"djordjevic_dusan","m",NA,"UB",NA,NA
"djordjevic_dusan","m",NA,"VT",13.675,0.883883476483184
"doi_ryosuke","m","JPN","BB",NA,NA
"doi_ryosuke","m","JPN","FX",14.608,0.282167798777016
"doi_ryosuke","m","JPN","HB",14.175,0.530330085889911
"doi_ryosuke","m","JPN","PB",14.15,0.4
"doi_ryosuke","m","JPN","PH",12.8996666666667,1.58326319142881
"doi_ryosuke","m","JPN","SR",12.6,0.4
"doi_ryosuke","m","JPN","UB",NA,NA
"doi_ryosuke","m","JPN","VT",9.65533333333333,8.36217587314052
"dolci_felix","m","CAN","BB",NA,NA
"dolci_felix","m","CAN","FX",13.56225,0.828461375080335
"dolci_felix","m","CAN","HB",13.6532,0.554167122806829
"dolci_felix","m","CAN","PB",14.1132,0.202413438289062
"dolci_felix","m","CAN","PH",10.604,0.423159544380131
"dolci_felix","m","CAN","SR",13.9136666666667,0.33193111735218
"dolci_felix","m","CAN","UB",NA,NA
"dolci_felix","m","CAN","VT",14.1932,0.547892963999356
"dolgopyat_artem","m","ISR","BB",NA,NA
"dolgopyat_artem","m","ISR","FX",14.395375,0.609671794024106
"dolgopyat_artem","m","ISR","HB",12.833,0
"dolgopyat_artem","m","ISR","PB",13.583,0.353553390593274
"dolgopyat_artem","m","ISR","PH",12.7662,1.07812856376223
"dolgopyat_artem","m","ISR","SR",13.166,0.4
"dolgopyat_artem","m","ISR","UB",NA,NA
"dolgopyat_artem","m","ISR","VT",14.312125,0.273223842036421
"donnelly_tara","m","GBR","BB",NA,NA
"donnelly_tara","m","GBR","FX",NA,0.4
"donnelly_tara","m","GBR","HB",NA,0.4
"donnelly_tara","m","GBR","PB",NA,0.4
"donnelly_tara","m","GBR","PH",NA,0.4
"donnelly_tara","m","GBR","SR",NA,0.4
"donnelly_tara","m","GBR","UB",NA,NA
"donnelly_tara","m","GBR","VT",10.95,0.4
"donnelly_tara","w","GBR","BB",11.2333333333333,0.982768199187038
"donnelly_tara","w","GBR","FX",11.4,0.173205080756887
"donnelly_tara","w","GBR","HB",NA,NA
"donnelly_tara","w","GBR","PB",NA,NA
"donnelly_tara","w","GBR","PH",NA,NA
"donnelly_tara","w","GBR","SR",NA,NA
"donnelly_tara","w","GBR","UB",10.9333333333333,0.246644143115812
"donnelly_tara","w","GBR","VT",12.5,0.396232255123179
"dor_geffen","w","ISR","BB",11.044,0.716772627825589
"dor_geffen","w","ISR","FX",11.5165,0.118086832458153
"dor_geffen","w","ISR","HB",NA,NA
"dor_geffen","w","ISR","PB",NA,NA
"dor_geffen","w","ISR","PH",NA,NA
"dor_geffen","w","ISR","SR",NA,NA
"dor_geffen","w","ISR","UB",9.466,0.707106781186548
"dor_geffen","w","ISR","VT",NA,0.4
"dordevic_dusan","m","SRB","BB",NA,NA
"dordevic_dusan","m","SRB","FX",13.1655,0.294420900526214
"dordevic_dusan","m","SRB","HB",NA,0.4
"dordevic_dusan","m","SRB","PB",NA,0.4
"dordevic_dusan","m","SRB","PH",NA,0.4
"dordevic_dusan","m","SRB","SR",NA,0.4
"dordevic_dusan","m","SRB","UB",NA,NA
"dordevic_dusan","m","SRB","VT",13.77875,0.576908943050313
"dowling_jessica","w","CAN","BB",11.4495,0.871862661203013
"dowling_jessica","w","CAN","FX",12.0886666666667,0.0509542278258961
"dowling_jessica","w","CAN","HB",NA,NA
"dowling_jessica","w","CAN","PB",NA,NA
"dowling_jessica","w","CAN","PH",NA,NA
"dowling_jessica","w","CAN","SR",NA,NA
"dowling_jessica","w","CAN","UB",12.2995,0.824275237203366
"dowling_jessica","w","CAN","VT",11.8,1.13137084989848
"downie_rebecca","w","GBR","BB",12.45,0.707106781186548
"downie_rebecca","w","GBR","FX",12.5,0.4
"downie_rebecca","w","GBR","HB",NA,NA
"downie_rebecca","w","GBR","PB",NA,NA
"downie_rebecca","w","GBR","PH",NA,NA
"downie_rebecca","w","GBR","SR",NA,NA
"downie_rebecca","w","GBR","UB",14.1598,0.318419848627563
"downie_rebecca","w","GBR","VT",12.8,0.4
"drncova_eliska","w","CZE","BB",11.133,1.3194612536941
"drncova_eliska","w","CZE","FX",11.966,0.4
"drncova_eliska","w","CZE","HB",NA,NA
"drncova_eliska","w","CZE","PB",NA,NA
"drncova_eliska","w","CZE","PH",NA,NA
"drncova_eliska","w","CZE","SR",NA,NA
"drncova_eliska","w","CZE","UB",11.8495,0.825193613644701
"drncova_eliska","w","CZE","VT",12.166,0.4
"du_siyu","w","CHN","BB",NA,0.4
"du_siyu","w","CHN","FX",12.033,0.4
"du_siyu","w","CHN","HB",NA,NA
"du_siyu","w","CHN","PB",NA,NA
"du_siyu","w","CHN","PH",NA,NA
"du_siyu","w","CHN","SR",NA,NA
"du_siyu","w","CHN","UB",14.0995,0.376887914372429
"du_siyu","w","CHN","VT",13.1,0.4
"ducas_lauren","w","CUB","BB",10.575,0.459619407771256
"ducas_lauren","w","CUB","FX",11,0.141421356237309
"ducas_lauren","w","CUB","HB",NA,NA
"ducas_lauren","w","CUB","PB",NA,NA
"ducas_lauren","w","CUB","PH",NA,NA
"ducas_lauren","w","CUB","SR",NA,NA
"ducas_lauren","w","CUB","UB",8.175,0.883883476483185
"ducas_lauren","w","CUB","VT",11.45,0.494974746830584
"dudley_colton","m","GBR","BB",NA,NA
"dudley_colton","m","GBR","FX",12.7,0.4
"dudley_colton","m","GBR","HB",11.75,0.4
"dudley_colton","m","GBR","PB",10.3,0.4
"dudley_colton","m","GBR","PH",9.05,0.4
"dudley_colton","m","GBR","SR",12.8,0.4
"dudley_colton","m","GBR","UB",NA,NA
"dudley_colton","m","GBR","VT",11.55,0.4
"duduchava_valiko","m","GEO","BB",NA,NA
"duduchava_valiko","m","GEO","FX",11.833,0.4
"duduchava_valiko","m","GEO","HB",NA,0.4
"duduchava_valiko","m","GEO","PB",NA,0.4
"duduchava_valiko","m","GEO","PH",NA,0.4
"duduchava_valiko","m","GEO","SR",NA,0.4
"duduchava_valiko","m","GEO","UB",NA,NA
"duduchava_valiko","m","GEO","VT",13.1495,0.164755880016466
"duffus_jamilia","w","JAM","BB",7.45,0.4
"duffus_jamilia","w","JAM","FX",8.05,0.4
"duffus_jamilia","w","JAM","HB",NA,NA
"duffus_jamilia","w","JAM","PB",NA,NA
"duffus_jamilia","w","JAM","PH",NA,NA
"duffus_jamilia","w","JAM","SR",NA,NA
"duffus_jamilia","w","JAM","UB",7.05,0.4
"duffus_jamilia","w","JAM","VT",12.2,0.4
"dunbar_courtney","w","GBR","BB",10.3,0.4
"dunbar_courtney","w","GBR","FX",11.2,0.4
"dunbar_courtney","w","GBR","HB",NA,NA
"dunbar_courtney","w","GBR","PB",NA,NA
"dunbar_courtney","w","GBR","PH",NA,NA
"dunbar_courtney","w","GBR","SR",NA,NA
"dunbar_courtney","w","GBR","UB",9.3,0.4
"dunbar_courtney","w","GBR","VT",11.85,0.4
"dunkel_nils","m","GER","BB",NA,NA
"dunkel_nils","m","GER","FX",13.083,0.117379725676967
"dunkel_nils","m","GER","HB",12.2165,0.825193613644702
"dunkel_nils","m","GER","PB",13.8662857142857,0.621381448678591
"dunkel_nils","m","GER","PH",14.0138571428571,0.588924281655808
"dunkel_nils","m","GER","SR",13.0064,0.615574772062663
"dunkel_nils","m","GER","UB",NA,NA
"dunkel_nils","m","GER","VT",NA,0.4
"durak_miroslav","m","CZE","BB",NA,NA
"durak_miroslav","m","CZE","FX",NA,0.4
"durak_miroslav","m","CZE","HB",12.233,0.4
"durak_miroslav","m","CZE","PB",10.166,0.4
"durak_miroslav","m","CZE","PH",10.466,0.4
"durak_miroslav","m","CZE","SR",11.633,0.4
"durak_miroslav","m","CZE","UB",NA,NA
"durak_miroslav","m","CZE","VT",NA,0.4
"duta_antonia","w","ROU","BB",11.066,0.4
"duta_antonia","w","ROU","FX",11.333,0.4
"duta_antonia","w","ROU","HB",NA,NA
"duta_antonia","w","ROU","PB",NA,NA
"duta_antonia","w","ROU","PH",NA,NA
"duta_antonia","w","ROU","SR",NA,NA
"duta_antonia","w","ROU","UB",12.4,0.4
"duta_antonia","w","ROU","VT",12.5,0.4
"dyrmishi_xheni","m","AUT","BB",NA,NA
"dyrmishi_xheni","m","AUT","FX",NA,0.4
"dyrmishi_xheni","m","AUT","HB",NA,0.4
"dyrmishi_xheni","m","AUT","PB",NA,0.4
"dyrmishi_xheni","m","AUT","PH",12.7165,0.672519367750848
"dyrmishi_xheni","m","AUT","SR",NA,0.4
"dyrmishi_xheni","m","AUT","UB",NA,NA
"dyrmishi_xheni","m","AUT","VT",NA,0.4
"edwards_amanda","w","AUS","BB",11.9165,0.542350901170083
"edwards_amanda","w","AUS","FX",11.9995,0.188797510576808
"edwards_amanda","w","AUS","HB",NA,NA
"edwards_amanda","w","AUS","PB",NA,NA
"edwards_amanda","w","AUS","PH",NA,NA
"edwards_amanda","w","AUS","SR",NA,NA
"edwards_amanda","w","AUS","UB",10.833,0.236173664916307
"edwards_amanda","w","AUS","VT",12.0465,0.405172185619892
"edwards_jacob","m","GBR","BB",NA,NA
"edwards_jacob","m","GBR","FX",13.275,0.106066017177982
"edwards_jacob","m","GBR","HB",12.2,0
"edwards_jacob","m","GBR","PB",12.35,0.353553390593274
"edwards_jacob","m","GBR","PH",12.35,0.707106781186548
"edwards_jacob","m","GBR","SR",12.875,0.106066017177981
"edwards_jacob","m","GBR","UB",NA,NA
"edwards_jacob","m","GBR","VT",13.325,0.3889087296526
"edwards_jacob_guest","m","GBR","BB",NA,NA
"edwards_jacob_guest","m","GBR","FX",13.466,0.4
"edwards_jacob_guest","m","GBR","HB",12.566,0.4
"edwards_jacob_guest","m","GBR","PB",13.233,0.4
"edwards_jacob_guest","m","GBR","PH",12.4,0.4
"edwards_jacob_guest","m","GBR","SR",11.766,0.4
"edwards_jacob_guest","m","GBR","UB",NA,NA
"edwards_jacob_guest","m","GBR","VT",13.633,0.282842712474619
"eisenegger_martina","w","SUI","BB",9.7,0.4
"eisenegger_martina","w","SUI","FX",NA,0.4
"eisenegger_martina","w","SUI","HB",NA,NA
"eisenegger_martina","w","SUI","PB",NA,NA
"eisenegger_martina","w","SUI","PH",NA,NA
"eisenegger_martina","w","SUI","SR",NA,NA
"eisenegger_martina","w","SUI","UB",11.666,0.4
"eisenegger_martina","w","SUI","VT",NA,0.4
"elbe_darja","w","LAT","BB",9,0.4
"elbe_darja","w","LAT","FX",NA,0.4
"elbe_darja","w","LAT","HB",NA,NA
"elbe_darja","w","LAT","PB",NA,NA
"elbe_darja","w","LAT","PH",NA,NA
"elbe_darja","w","LAT","SR",NA,NA
"elbe_darja","w","LAT","UB",8.2,0.4
"elbe_darja","w","LAT","VT",NA,0.4
"elmaraghy_ahmed","m","EGY","BB",NA,NA
"elmaraghy_ahmed","m","EGY","FX",NA,0.4
"elmaraghy_ahmed","m","EGY","HB",13.0995714285714,1.10806977174166
"elmaraghy_ahmed","m","EGY","PB",NA,0.4
"elmaraghy_ahmed","m","EGY","PH",NA,0.4
"elmaraghy_ahmed","m","EGY","SR",NA,0.4
"elmaraghy_ahmed","m","EGY","UB",NA,NA
"elmaraghy_ahmed","m","EGY","VT",NA,0.4
"elpitiya_badalg_d_badalge_dona","m","SRI","BB",NA,NA
"elpitiya_badalg_d_badalge_dona","m","SRI","FX",NA,0.4
"elpitiya_badalg_d_badalge_dona","m","SRI","HB",NA,0.4
"elpitiya_badalg_d_badalge_dona","m","SRI","PB",NA,0.4
"elpitiya_badalg_d_badalge_dona","m","SRI","PH",NA,0.4
"elpitiya_badalg_d_badalge_dona","m","SRI","SR",NA,0.4
"elpitiya_badalg_d_badalge_dona","m","SRI","UB",NA,NA
"elpitiya_badalg_d_badalge_dona","m","SRI","VT",12.8,0.4
"elpitiya_badalg_d_badalge_dona","w","SRI","BB",10.55,0.4
"elpitiya_badalg_d_badalge_dona","w","SRI","FX",NA,0.4
"elpitiya_badalg_d_badalge_dona","w","SRI","HB",NA,NA
"elpitiya_badalg_d_badalge_dona","w","SRI","PB",NA,NA
"elpitiya_badalg_d_badalge_dona","w","SRI","PH",NA,NA
"elpitiya_badalg_d_badalge_dona","w","SRI","SR",NA,NA
"elpitiya_badalg_d_badalge_dona","w","SRI","UB",10.5,0.4
"elpitiya_badalg_d_badalge_dona","w","SRI","VT",NA,0.4
"elpitiya_badalge_dona","w","SRI","BB",11.266,0.4
"elpitiya_badalge_dona","w","SRI","FX",10.3,0.4
"elpitiya_badalge_dona","w","SRI","HB",NA,NA
"elpitiya_badalge_dona","w","SRI","PB",NA,NA
"elpitiya_badalge_dona","w","SRI","PH",NA,NA
"elpitiya_badalge_dona","w","SRI","SR",NA,NA
"elpitiya_badalge_dona","w","SRI","UB",10.866,0.4
"elpitiya_badalge_dona","w","SRI","VT",13.366,0.4
"elpitiya_badalge_dona_badalge_dona","w","SRI","BB",10.508,1.07197388027881
"elpitiya_badalge_dona_badalge_dona","w","SRI","FX",9.21666666666667,2.1865116814994
"elpitiya_badalge_dona_badalge_dona","w","SRI","HB",NA,NA
"elpitiya_badalge_dona_badalge_dona","w","SRI","PB",NA,NA
"elpitiya_badalge_dona_badalge_dona","w","SRI","PH",NA,NA
"elpitiya_badalge_dona_badalge_dona","w","SRI","SR",NA,NA
"elpitiya_badalge_dona_badalge_dona","w","SRI","UB",11.433,0.801859089865545
"elpitiya_badalge_dona_badalge_dona","w","SRI","VT",NA,0.4
"emard_william","m","CAN","BB",NA,NA
"emard_william","m","CAN","FX",13.972,0.553219667040137
"emard_william","m","CAN","HB",12.45,0.4
"emard_william","m","CAN","PB",13.15,0.4
"emard_william","m","CAN","PH",12.2165,0.400929544932773
"emard_william","m","CAN","SR",13.15,0.4
"emard_william","m","CAN","UB",NA,NA
"emard_william","m","CAN","VT",9.65,8.35748167811333
"emeinidou_alexandra","w","GRE","BB",NA,0.4
"emeinidou_alexandra","w","GRE","FX",11.366,0.4
"emeinidou_alexandra","w","GRE","HB",NA,NA
"emeinidou_alexandra","w","GRE","PB",NA,NA
"emeinidou_alexandra","w","GRE","PH",NA,NA
"emeinidou_alexandra","w","GRE","SR",NA,NA
"emeinidou_alexandra","w","GRE","UB",NA,0.4
"emeinidou_alexandra","w","GRE","VT",11.483,0.448305699272271
"enghels_fien","w","BEL","BB",12.2415,0.651175603556112
"enghels_fien","w","BEL","FX",NA,0.4
"enghels_fien","w","BEL","HB",NA,NA
"enghels_fien","w","BEL","PB",NA,NA
"enghels_fien","w","BEL","PH",NA,NA
